listingId,formattedCompany,comparable,delivery.state,delivery.latitude,delivery.longitude,delivery.city,numVehicles,vehicleOperable,wideLoad,pickup.state,pickup.latitude,pickup.longitude,pickup.city,price,truckMiles,rv,van,travel trailer,car,vehicles,atv,suv,pickup,other,motorcycle,heavy equipment,boat,total_weight
41405142,State 2 State Auto Transport,True,AZ,33.494096,-111.922881,scottsdale,1,True,0,FL,27.881497,-81.629778,lake wales,600,2177,0,0,0,1,0,0,0,0,0,0,0,0,3497
41446004,"Tropical Auto Carriers, LLC",True,AZ,33.241195,-112.768102,buckeye,1,True,0,FL,30.427269,-86.885390,navarre,430,1763,0,0,0,1,0,0,0,0,0,0,0,0,3497
41453401,Fox Auto Transport,True,AZ,33.545998,-111.969375,paradise valley,1,True,0,FL,28.970566,-81.049846,new smyrna beach,549,2158,0,0,0,0,0,0,1,0,0,0,0,0,4259
41477262,Xpress Transportation LLC,True,AZ,33.831900,-111.943600,cave creek,1,True,0,FL,29.090828,-82.094999,ocala,850,2103,0,0,0,0,0,0,0,0,1,0,0,0,
41452222,ShipYourCarNow LLC,False,AZ,33.393896,-111.929062,tempe,1,True,0,FL,28.550000,-81.380000,orlando,550,2134,0,0,0,1,0,0,0,0,0,0,0,0,3497
41491400,Eship Corp,True,AZ,33.449836,-111.767694,mesa,1,True,0,FL,29.682624,-81.693679,palatka,700,2072,0,0,0,0,0,0,1,0,0,0,0,0,4259
41506783,BWT Group LLC,True,AZ,33.724766,-112.159099,phoenix,1,True,0,FL,26.157197,-80.331319,plantation,575,2372,0,0,0,1,0,0,0,0,0,0,0,0,3497
41465584,Nationwide Transport Services LLC,True,AZ,33.269825,-111.828842,chandler,1,True,0,FL,26.310788,-80.273372,pompano beach,650,2314,0,0,0,1,0,0,0,0,0,0,0,0,3497
40832942,Rite Way Auto Transport  LLC,True,AZ,33.783098,-112.364429,sun city,1,True,0,FL,28.923782,-81.917436,the villages,850,2133,0,1,0,0,0,0,0,0,0,0,0,0,4500
41494888,Priced Rite Auto Transport Inc.,True,AZ,34.619313,-112.419363,prescott,1,True,0,FL,27.041813,-82.350172,venice,675,2331,0,0,0,0,0,0,1,0,0,0,0,0,4259
41445407,Freedom Auto Transport LLC,True,AZ,33.651723,-112.246213,peoria,1,True,0,FL,26.709696,-80.202463,west palm beach,765,2328,0,0,0,0,0,0,0,0,1,0,0,0,
41476375,United Auto Transport,True,AZ,33.239632,-111.722224,gilbert,1,True,0,FL,26.851443,-80.144846,west palm beach,600,2274,0,0,0,1,0,0,0,0,0,0,0,0,3497
41301632,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,34.171454,-118.291629,glendale,1,True,0,FL,28.663768,-81.367196,altamonte springs,750,2528,0,0,0,1,0,0,0,0,0,0,0,0,3497
41505316,"American Car Transporters, Inc",True,CA,38.095119,-122.126088,benicia,1,True,0,FL,28.662967,-81.517350,apopka,1100,2886,0,1,0,0,0,0,0,0,0,0,0,0,4500
41485496,"Mercury Auto Transport, Inc.",True,CA,37.852902,-121.990028,alamo,1,False,0,FL,27.187045,-81.828782,arcadia,600,2972,0,0,0,1,0,0,0,0,0,0,0,0,3497
41484796,Dealers Choice Auto Transport,False,CA,33.707772,-117.312790,lake elsinore,1,True,0,FL,27.406715,-82.466040,bradenton,700,2538,0,0,0,1,0,0,0,0,0,0,0,0,3497
41506983,Montway Inc.,True,CA,34.063498,-117.792198,pomona,1,True,0,FL,27.899471,-82.298257,brandon,425,2510,0,0,0,1,0,0,0,0,0,0,0,0,3497
40833336,"DIY Transport, Inc.",True,CA,37.539793,-122.329699,san mateo,1,True,0,FL,26.574237,-81.943902,cape coral,975,3023,0,0,0,0,0,0,1,0,0,0,0,0,4259
41481324,Navy Auto Transport LLC,True,CA,34.099603,-118.327532,los angeles,1,True,0,FL,30.649181,-84.784764,chattahoochee,750,2233,0,0,0,0,0,0,1,0,0,0,0,0,4259
41430115,Valet Auto Transport,True,CA,33.876760,-118.286071,gardena,1,True,0,FL,28.529943,-81.739693,clermont,750,2499,0,0,0,1,0,0,0,0,0,0,0,0,3497
41481566,All Terrain Logistics Inc (prev. All Terra...,True,CA,37.020720,-121.572352,gilroy,1,True,0,FL,30.769566,-86.594069,crestview,900,2420,0,0,0,0,0,0,1,0,0,0,0,0,4259
41496829,Dixon Worldwide Logistics Inc,True,CA,35.500007,-119.303828,shafter,1,True,0,FL,26.063048,-80.137732,dania,700,2842,0,0,0,0,0,0,1,0,0,0,0,0,4259
41467060,I Move Auto,True,CA,32.722449,-117.116960,san diego,1,True,0,FL,28.285874,-81.720303,davenport,800,2434,0,0,0,0,0,0,1,0,0,0,0,0,4259
41499873,MetroGistics LLC,True,CA,34.070436,-118.350486,los angeles,1,True,0,FL,26.069628,-80.224512,davie,550,2724,0,0,0,1,0,0,0,0,0,0,0,0,3497
41453203,We Will Transport It Corp,False,CA,34.213406,-118.881380,thousand oaks,1,True,0,FL,26.457057,-80.079577,delray beach,700,2733,0,0,0,0,0,0,1,0,0,0,0,0,4259
41481246,Acme Auto Shipping,False,CA,37.740000,-122.380000,san francisco,1,True,0,FL,26.457057,-80.079577,delray beach,700,3003,0,0,0,1,0,0,0,0,0,0,0,0,3497
41479699,Sports Cars & More LLC,False,CA,33.829758,-117.850528,orange,1,True,0,FL,26.405436,-81.710132,estero,900,2656,0,0,0,0,0,0,0,1,0,0,0,0,6000
41506788,AAA Anytime Inc.,True,CA,34.228828,-118.444434,panorama city,1,True,0,FL,26.112940,-80.274290,fort lauderdale,600,2737,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507270,Auto Elite Transport,True,CA,34.026840,-118.471847,santa monica,1,True,0,FL,26.101490,-80.122776,fort lauderdale,500,2734,0,0,0,1,0,0,0,0,0,0,0,0,3497
41486645,Long Distance Movers Alliance,True,CA,33.744022,-117.814814,santa ana,1,True,0,FL,26.550302,-81.832578,fort myers,800,2644,0,0,0,0,0,0,0,1,0,0,0,0,6000
41462966,East West Auto Transport,True,CA,35.230168,-120.106174,santa margarita,1,True,0,FL,26.637643,-81.836143,fort myers,1300,2829,0,0,0,1,0,0,0,0,0,0,0,0,3497
41405082,PRA Location Services LLC,False,CA,34.052238,-118.243344,los angeles,21,True,0,FL,26.448023,-81.925899,fort myers beach,3675,2681,0,0,0,0,0,0,0,0,0,21,0,0,13671
41491267,Los Angeles Dismantler,True,CA,34.231612,-118.344504,sun valley,1,False,0,FL,27.362412,-80.302116,fort pierce,1100,2640,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507516,"24-7 Auto Transport, Inc.",True,CA,34.026705,-117.587454,ontario,1,True,0,FL,30.467448,-86.643616,fort walton beach,900,2078,0,0,0,0,0,0,1,0,0,0,0,0,4259
41489787,Ship A Car Direct (prev. Safe-Direct Car S...,True,CA,34.209405,-118.679858,west hills,1,True,0,FL,29.586076,-82.403135,gainesville,700,2438,0,0,0,1,0,0,0,0,0,0,0,0,3497
41464867,Autotransport 4U LLC,True,CA,32.819976,-117.091770,san diego,1,True,0,FL,26.660282,-80.126424,haverhill,625,2595,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504585,Leon Auto Transport Corp,False,CA,38.582087,-121.500120,sacramento,1,True,0,FL,25.828395,-80.286490,hialeah,1500,3050,0,0,0,0,0,0,0,0,1,0,0,0,
41488883,Nationwide Transport Services LLC,True,CA,37.989819,-121.807297,antioch,1,True,0,FL,26.027220,-80.244353,hollywood,750,3079,0,0,0,1,0,0,0,0,0,0,0,0,3497
41246942,All Shipping Logistics,True,CA,32.782989,-117.019177,la mesa,2,True,0,FL,25.523963,-80.377610,homestead,1800,2671,0,0,0,2,0,0,0,0,0,0,0,0,6994
41484715,Freedom Auto Transport LLC,True,CA,38.346718,-122.695947,rohnert park,1,True,0,FL,28.382430,-82.650382,hudson,700,2886,0,0,0,0,0,0,0,0,1,0,0,0,
41488440,Envision Auto Relocations Inc.,True,CA,38.225028,-122.124457,fairfield,2,True,0,FL,28.107708,-80.580642,indialantic,1550,2969,0,1,0,1,0,0,0,0,0,0,0,0,7997
41391150,Car2Transport,True,CA,36.306090,-119.632116,hanford,1,True,0,FL,30.353900,-81.499068,jacksonville,650,2625,0,0,0,1,0,0,0,0,0,0,0,0,3497
41416741,Auto Shipping Group Inc.,True,CA,33.977854,-118.445271,marina del rey,1,True,0,FL,30.333657,-81.586521,jacksonville,680,2441,0,0,0,1,0,0,0,0,0,0,0,0,3497
41473373,Viceroy Auto Trans,True,CA,33.985471,-118.337998,los angeles,1,True,0,FL,30.374461,-81.590205,jacksonville,600,2437,0,0,0,1,0,0,0,0,0,0,0,0,3497
41477790,Premium Auto Movers LLC,True,CA,33.995436,-118.399869,los angeles,1,True,0,FL,30.206101,-81.535795,jacksonville,601,2448,0,0,0,0,0,0,0,0,1,0,0,0,
41499594,Montway Inc.,True,CA,33.994491,-117.818308,pomona,1,True,0,FL,30.338300,-81.770600,jacksonville,650,2390,0,0,0,1,0,0,0,0,0,0,0,0,3497
41320558,Auto Movers USA LLC,True,CA,36.589755,-121.866389,monterey,1,True,0,FL,30.274794,-81.751056,jacksonville,1200,2731,0,0,0,1,0,0,0,0,0,0,0,0,3497
41051039,BWT Group LLC,True,CA,33.253756,-117.351637,oceanside,1,True,0,FL,30.218584,-81.753600,jacksonville,875,2383,0,0,0,0,0,0,0,1,0,0,0,0,6000
41489603,Door to Door Transport,True,CA,32.782989,-117.019177,la mesa,1,False,0,FL,30.456169,-81.537453,jacksonville,700,2350,0,0,0,1,0,0,0,0,0,0,0,0,3497
41455430,Wecartransport,True,CA,34.171454,-118.291629,glendale,1,True,0,FL,28.306895,-81.422940,kissimmee,750,2570,0,0,0,0,0,0,1,0,0,0,0,0,4259
41455489,Wecartransport,False,CA,34.171454,-118.291629,glendale,1,True,0,FL,28.306895,-81.422940,kissimmee,3500,2570,0,0,0,0,0,0,0,0,1,0,0,0,
41490573,Q Auto Transport LLC,True,CA,34.179408,-118.430728,van nuys,1,True,0,FL,28.242338,-81.445340,kissimmee,2000,2546,0,0,1,0,0,0,0,0,0,0,0,0,
41490715,Q Auto Transport LLC,True,CA,34.094175,-118.380910,los angeles,1,True,0,FL,28.242338,-81.445340,kissimmee,700,2539,0,0,0,0,0,0,1,0,0,0,0,0,4259
41505145,Auto Transport 123,True,CA,33.707286,-117.199405,menifee,1,True,0,FL,28.242338,-81.445340,kissimmee,650,2489,0,0,0,1,0,0,0,0,0,0,0,0,3497
41473665,"Cobalt Logistics Services, LLC",True,CA,37.983870,-120.389676,sonora,1,True,0,FL,28.306895,-81.422940,kissimmee,1300,2853,0,1,0,0,0,0,0,0,0,0,0,0,4500
41494911,Auto Transport Solutions (prev. Fast Track...,False,CA,37.983870,-120.389676,sonora,1,True,0,FL,28.306895,-81.422940,kissimmee,1400,2853,0,1,0,0,0,0,0,0,0,0,0,0,4500
41405081,PRA Location Services LLC,False,CA,34.052238,-118.243344,los angeles,14,True,0,FL,28.042681,-81.906626,lakeland,2450,2534,0,0,0,0,0,0,0,0,0,14,0,0,9114
41483024,Viceroy Auto Trans,True,CA,32.756669,-117.070805,san diego,1,True,0,FL,28.283592,-82.461176,land o lakes,681,2434,0,0,0,0,0,0,1,0,0,0,0,0,4259
41497784,Q Auto Transport LLC,True,CA,33.916064,-118.404075,el segundo,1,True,0,FL,28.734732,-81.412573,longwood,700,2543,0,0,0,0,0,0,0,1,0,0,0,0,6000
41503879,Oscar Traders Inc,True,CA,33.861105,-117.595417,corona,1,True,0,FL,28.706389,-81.343062,longwood,700,2529,0,0,0,0,0,0,0,1,0,0,0,0,6000
41397651,ODT LLC (prev. On Demand Transport LLC),True,CA,33.748442,-117.745505,irvine,1,True,0,FL,28.629622,-81.362945,maitland,1200,2503,0,0,0,0,0,0,1,0,0,0,0,0,4259
41353707,Affordable Auto Transportation Inc.,True,CA,34.138099,-117.912193,azusa,1,True,0,FL,25.701627,-80.358030,miami,650,2734,0,0,0,0,0,0,1,0,0,0,0,0,4259
41445506,Car Shipper USA,True,CA,33.977854,-118.445271,marina del rey,1,True,0,FL,25.959732,-80.142000,miami,800,2745,0,0,0,1,0,0,0,0,0,0,0,0,3497
41485673,The Garage Inc,True,CA,33.818316,-118.223102,Long Beach,1,True,0,FL,25.789886,-80.361262,Miami,1000,2758,0,0,0,1,0,0,0,0,0,0,0,0,3497
41487899,PS Transport And Logistics Inc,True,CA,34.070864,-118.014048,el monte,1,True,0,FL,25.698850,-80.448256,miami,800,2739,0,1,0,0,0,0,0,0,0,0,0,0,4500
41488288,Nationwide Transport Services LLC,True,CA,34.065549,-118.240540,los angeles,1,True,0,FL,25.959732,-80.142000,miami,575,2738,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498853,Montway Inc.,True,CA,34.483586,-118.060418,palmdale,1,True,0,FL,25.597877,-80.403530,miami,600,2762,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504628,Montway Inc.,True,CA,34.070095,-117.941934,west covina,1,True,0,FL,25.766522,-80.203585,miami,650,2718,0,0,0,0,0,0,1,0,0,0,0,0,4259
41486732,WorldWide Shipping LLC,True,CA,37.509275,-121.250104,patterson,1,True,0,FL,25.759434,-80.407701,miami,700,3051,0,0,0,1,0,0,0,0,0,0,0,0,3497
41465253,"DIY Transport, Inc.",True,CA,32.721120,-117.166986,san diego,2,True,0,FL,25.843972,-80.410369,miami,1150,2670,0,0,0,2,0,0,0,0,0,0,0,0,6994
41405653,Nationwide Transport Services LLC,False,CA,37.614496,-122.482002,pacifica,1,True,0,FL,25.773900,-80.193700,miami,1050,3072,0,0,0,1,0,0,0,0,0,0,0,0,3497
41480180,Creative Rides Inc.,True,CA,38.193980,-121.198856,acampo,1,True,0,FL,25.812534,-80.240440,miami,800,3090,0,0,0,1,0,0,0,0,0,0,0,0,3497
41450630,South Beach Transport,True,CA,38.280160,-122.020170,fairfield,1,True,0,FL,25.601048,-80.510414,miami,850,3149,0,0,0,0,0,0,1,0,0,0,0,0,4259
41488602,ANSA Motorcars,True,CA,38.350466,-121.919628,vacaville,1,True,0,FL,25.942758,-80.214916,miami,1200,3112,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498753,Auto & Truck Buyer's Corp,True,CA,38.415742,-122.010393,vacaville,1,True,0,FL,25.660595,-80.292332,miami,1000,3146,0,0,0,1,0,0,0,0,0,0,0,0,3497
41404675,PRA Location Services LLC,False,CA,34.066086,-118.311404,los angeles,14,True,0,FL,25.761266,-80.140994,miami beach,2100,2745,0,0,0,0,0,0,0,0,0,14,0,0,9114
41496732,Montway Inc.,True,CA,34.124596,-117.521412,rancho cucamonga,1,True,0,FL,25.982281,-80.343566,miramar,550,2693,0,0,0,1,0,0,0,0,0,0,0,0,3497
40944331,Priority Auto Relocations Inc.,True,CA,34.725516,-118.484769,lancaster,1,True,0,FL,26.005570,-81.533029,naples,650,2755,0,0,0,1,0,0,0,0,0,0,0,0,3497
41286781,"American Car Transporters, Inc",True,CA,34.607288,-120.372903,lompoc,1,True,0,FL,30.500790,-86.436245,niceville,1000,2290,0,0,0,0,0,0,0,1,0,0,0,0,6000
41506074,"Mercury Auto Transport, Inc.",True,CA,37.891382,-122.035770,walnut creek,1,True,0,FL,26.216056,-80.217416,north lauderdale,700,3002,0,0,0,1,0,0,0,0,0,0,0,0,3497
41443794,Nation Auto Transport LLC,True,CA,32.678550,-117.013671,bonita,1,True,0,FL,25.908307,-80.252466,opa locka,650,2649,0,0,0,1,0,0,0,0,0,0,0,0,3497
41405132,PRA Location Services LLC,False,CA,34.052238,-118.243344,los angeles,7,True,0,FL,28.550000,-81.380000,orlando,1225,2565,0,0,0,0,0,0,0,0,0,7,0,0,4557
41425160,AAA Transporters,False,CA,33.838580,-117.873139,anaheim,1,True,0,FL,28.550000,-81.380000,orlando,1200,2493,0,0,0,0,0,0,0,1,0,0,0,0,6000
41480349,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,34.200310,-118.491022,van nuys,1,True,0,FL,28.568006,-81.328390,orlando,725,2538,0,0,0,1,0,0,0,0,0,0,0,0,3497
41475759,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,34.154169,-118.599440,woodland hills,1,True,0,FL,28.399787,-81.291950,orlando,850,2547,0,0,0,1,0,0,0,0,0,0,0,0,3497
41504338,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,34.070436,-118.350486,los angeles,1,True,0,FL,28.450127,-81.472588,orlando,750,2532,0,0,0,1,0,0,0,0,0,0,0,0,3497
41497850,All American Transport -OCC Transport Co.,True,CA,34.230552,-119.057652,camarillo,1,True,0,FL,28.522810,-81.483258,orlando,750,2561,0,0,0,1,0,0,0,0,0,0,0,0,3497
41222089,Midsommar,True,CA,38.490801,-121.334852,sacramento,1,True,0,FL,28.491738,-81.409762,orlando,750,2888,0,0,0,1,0,0,0,0,0,0,0,0,3497
41442737,ShipYourCarNow LLC,True,CA,38.585164,-121.401198,sacramento,1,True,0,FL,28.525284,-81.221638,orlando,850,2849,0,0,0,1,0,0,0,0,0,0,0,0,3497
41507296,MM Classic Inc.,True,CA,33.090230,-117.007239,escondido,1,True,0,FL,28.490201,-81.332839,orlando,700,2461,0,1,0,0,0,0,0,0,0,0,0,0,4500
40988445,Isy1 LLC,True,CA,37.773545,-122.278487,alameda,1,True,0,FL,28.619332,-81.433495,orlando,700,2885,0,0,0,1,0,0,0,0,0,0,0,0,3497
41329215,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,37.574200,-122.319392,san mateo,2,True,0,FL,28.619332,-81.433495,orlando,1500,2891,0,0,0,2,0,0,0,0,0,0,0,0,6994
41450098,We Will Transport It Corp,True,CA,37.459034,-122.186055,menlo park,1,True,0,FL,28.580513,-81.395970,orlando,800,2872,0,0,0,1,0,0,0,0,0,0,0,0,3497
41476470,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,37.690215,-121.902230,pleasanton,1,True,0,FL,28.590157,-81.496780,orlando,750,2852,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498209,All American Trucking & Transport Inc,True,CA,37.886474,-122.462812,tiburon,1,True,0,FL,28.491738,-81.409762,orlando,850,2908,0,0,0,1,0,0,0,0,0,0,0,0,3497
41480347,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,37.350372,-121.984750,santa clara,1,True,0,FL,28.568006,-81.328390,orlando,800,2861,0,0,0,1,0,0,0,0,0,0,0,0,3497
41481216,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,37.389741,-121.887984,san jose,1,True,0,FL,28.590157,-81.496780,orlando,900,2848,0,0,0,1,0,0,0,0,0,0,0,0,3497
41415430,"Mercury Auto Transport, Inc.",True,CA,35.457640,-120.680251,atascadero,2,True,0,FL,28.496178,-81.290927,orlando,1200,2738,0,0,0,2,0,0,0,0,0,0,0,0,6994
41402480,South Beach Transport,True,CA,34.950985,-120.321876,santa maria,1,True,0,FL,28.538200,-81.379500,orlando,650,2669,0,0,0,0,0,0,1,0,0,0,0,0,4259
41498257,JRC Auto Transport Services LLC (prev. Gol...,False,CA,34.436299,-119.684723,santa barbara,1,True,0,FL,28.550000,-81.380000,orlando,800,2618,0,0,0,0,0,0,0,1,0,0,0,0,6000
41408855,Beacon Shipping Logistics,True,CA,37.516990,-121.926137,fremont,1,True,0,FL,28.652192,-81.209657,oviedo,875,2878,0,0,0,1,0,0,0,0,0,0,0,0,3497
41434420,Coastal Auto Shipping LLC,False,CA,33.762854,-118.199285,long beach,1,True,0,FL,28.037880,-80.611455,palm bay,750,2601,0,0,0,1,0,0,0,0,0,0,0,0,3497
41434377,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,32.994160,-117.075305,san diego,1,True,0,FL,27.910836,-80.657419,palm bay,750,2512,0,0,0,1,0,0,0,0,0,0,0,0,3497
41437370,Dynamic Auto Movers LLC,False,CA,33.787800,-117.852300,orange,1,False,0,FL,29.474800,-81.127400,palm coast,751,2473,0,0,0,1,0,0,0,0,0,0,0,0,3497
41348921,American Auto Transport,True,CA,32.768759,-117.203686,san diego,1,True,0,FL,25.993542,-80.408772,pembroke pines,600,2655,0,0,0,1,0,0,0,0,0,0,0,0,3497
41039115,AmeriFreight,False,CA,38.488811,-121.402828,sacramento,1,True,0,FL,30.424166,-87.221055,pensacola,650,2451,0,0,0,1,0,0,0,0,0,0,0,0,3497
41506231,Gold Farms Inc,True,CA,38.684442,-121.225163,orangevale,1,True,0,FL,30.454597,-87.258345,pensacola,950,2471,0,0,0,0,0,0,0,1,0,0,0,0,6000
41317891,SGT Auto Transport,True,CA,32.774000,-117.147448,san diego,1,True,0,FL,30.391071,-87.349416,pensacola,600,1994,0,0,0,0,0,0,1,0,0,0,0,0,4259
41450453,Ship A Car Direct (prev. Safe-Direct Car S...,True,CA,32.740188,-117.243443,san diego,1,True,0,FL,30.424166,-87.221055,pensacola,675,2001,0,0,0,1,0,0,0,0,0,0,0,0,3497
41450576,Ship A Car Direct (prev. Safe-Direct Car S...,True,CA,33.252431,-117.286027,oceanside,1,True,0,FL,30.424166,-87.221055,pensacola,1025,2022,0,0,0,1,0,0,0,0,0,0,0,0,3497
41039240,Nationwide Transport Services LLC,True,CA,33.050385,-116.828145,ramona,2,True,0,FL,27.994802,-82.129572,plant city,1800,2465,0,0,0,0,0,0,0,1,1,0,0,0,
41505943,Door to Door Transport,True,CA,38.094644,-122.253858,vallejo,1,True,0,FL,28.099533,-82.152598,plant city,900,2898,0,0,0,0,0,0,0,1,0,0,0,0,6000
41482363,Autotransport 4U LLC,True,CA,34.174899,-118.615271,woodland hills,1,True,0,FL,26.112992,-80.322173,plantation,650,2745,0,0,0,1,0,0,0,0,0,0,0,0,3497
41403960,Allied Auto Shippers LLC,True,CA,33.880072,-118.201276,compton,1,True,0,FL,28.304750,-82.705003,port richey,900,2473,0,0,0,0,0,0,0,1,0,0,0,0,6000
41453366,Xpress Transportation LLC,True,CA,32.782989,-117.019177,la mesa,2,True,0,FL,25.523963,-80.377610,princeton,1750,2671,0,0,0,2,0,0,0,0,0,0,0,0,6994
41429007,Freedom Auto Transport LLC,True,CA,38.784542,-121.373449,roseville,1,True,0,FL,28.283189,-80.765212,rockledge,700,2969,0,0,0,1,0,0,0,0,0,0,0,0,3497
41480113,Excellent Auto Transport,True,CA,32.866783,-117.248240,la jolla,1,True,0,FL,27.770687,-82.638238,saint petersburg,650,2484,0,0,0,1,0,0,0,0,0,0,0,0,3497
41483094,Premium Auto Movers LLC,True,CA,37.657846,-122.423128,south san francisco,1,True,0,FL,27.770687,-82.638238,saint petersburg,900,2938,0,0,0,0,0,0,0,1,0,0,0,0,6000
41507493,DBest Transport Corp,True,CA,33.818316,-118.223102,long beach,2,False,0,FL,28.761443,-81.271224,sanford,750,2544,0,0,0,0,0,0,0,0,0,2,0,0,1302
41494892,Ship A Car Direct (prev. Safe-Direct Car S...,True,CA,33.945553,-118.441219,playa del rey,1,True,0,FL,30.361486,-86.159116,santa rosa beach,950,2184,0,0,0,1,0,0,0,0,0,0,0,0,3497
41423180,Regal Auto Transport,True,CA,33.777769,-118.203827,long beach,1,True,0,FL,27.404804,-82.519154,sarasota,700,2595,0,0,0,1,0,0,0,0,0,0,0,0,3497
41483069,AutoStar Transport Express LLC (prev. Auto...,False,CA,33.772947,-116.961865,san jacinto,1,True,0,FL,27.336400,-82.530800,sarasota,900,2517,0,0,0,0,0,0,0,0,1,0,0,0,
41504249,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,32.722449,-117.116960,san diego,1,True,0,FL,27.283988,-82.472932,sarasota,750,2501,0,0,0,1,0,0,0,0,0,0,0,0,3497
41092850,Nationwide Transport Services LLC,True,CA,34.176237,-119.224554,oxnard,1,True,0,FL,27.201881,-80.258428,stuart,14000,2702,0,0,0,0,0,0,0,0,0,0,0,1,3000
41496475,ThriftyTransport Inc,True,CA,34.142458,-118.976227,newbury park,1,True,0,FL,27.108353,-80.233605,stuart,700,2690,0,0,0,0,0,0,1,0,0,0,0,0,4259
41488593,"Mercury Auto Transport, Inc.",True,CA,33.484384,-117.233784,temecula,1,True,0,FL,26.157197,-80.331319,sunrise,725,2681,0,0,0,0,0,0,1,0,0,0,0,0,4259
41369953,Excellent Auto Transport,True,CA,38.116726,-122.623298,novato,1,True,0,FL,26.186882,-80.274688,sunrise,800,3115,0,0,0,1,0,0,0,0,0,0,0,0,3497
41355056,ShipYourCarNow LLC,True,CA,37.773545,-122.278487,alameda,1,True,0,FL,30.472782,-84.220316,tallahassee,1050,2561,0,0,0,1,0,0,0,0,0,0,0,0,3497
41226693,Car Delivery USA Inc,False,CA,34.162104,-118.516442,encino,1,True,0,FL,27.947300,-82.458800,tampa,1700,2556,0,0,0,0,0,0,0,0,1,0,0,0,
41405094,PRA Location Services LLC,False,CA,34.052238,-118.243344,los angeles,14,True,0,FL,27.947300,-82.458800,tampa,2450,2538,0,0,0,0,0,0,0,0,0,14,0,0,9114
41453785,"American Car Transporters, Inc",True,CA,33.762854,-118.199285,long beach,1,True,0,FL,27.972833,-82.556296,tampa,700,2544,0,0,0,1,0,0,0,0,0,0,0,0,3497
41471545,Direct Connect Auto Transport Inc.,True,CA,32.793814,-116.969497,el cajon,1,True,0,FL,28.067196,-82.613677,tampa,900,2442,0,0,0,0,0,0,1,0,0,0,0,0,4259
41495542,Montway Inc.,True,CA,32.571345,-117.025950,san diego,1,True,0,FL,28.049979,-82.363446,tampa,575,2452,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498970,Montway Inc.,True,CA,32.708365,-117.232438,san diego,1,True,0,FL,28.003866,-82.545317,tampa,600,2460,0,0,0,1,0,0,0,0,0,0,0,0,3497
41405115,Coastal Auto Shipping LLC,True,CA,33.777769,-118.203827,long beach,1,True,0,FL,28.780344,-81.725048,tavares,700,2497,0,0,0,1,0,0,0,0,0,0,0,0,3497
41462041,Ship A Car Direct (prev. Safe-Direct Car S...,True,CA,33.826185,-118.258874,carson,1,True,0,FL,27.937680,-82.244459,valrico,600,2541,0,0,0,1,0,0,0,0,0,0,0,0,3497
41345549,Reindeer Logistics Inc. (prev. Reindeer Au...,True,CA,34.040499,-118.267022,los angeles,1,True,0,FL,26.638272,-80.237182,west palm beach,1200,2691,0,0,0,1,0,0,0,0,0,0,0,0,3497
41482198,RoadRunner Auto Transport,True,CA,33.593985,-117.709877,laguna woods,1,True,0,FL,26.790272,-80.069248,west palm beach,700,2652,0,0,0,1,0,0,0,0,0,0,0,0,3497
41498618,Allied Auto Shippers LLC,True,CA,34.079130,-118.218128,los angeles,1,True,0,FL,27.982552,-81.770884,winter haven,650,2534,0,0,0,1,0,0,0,0,0,0,0,0,3497
41124858,Professional Moving Solutions Inc.,True,CA,32.571345,-117.025950,san diego,1,True,0,FL,28.608664,-81.298946,winter park,725,2449,0,0,0,0,0,0,1,0,0,0,0,0,4259
41502696,Dixon Worldwide Logistics Inc,True,CA,37.022736,-120.043090,madera,2,True,0,FL,28.681494,-81.276062,winter springs,1800,2772,0,0,0,1,0,0,1,0,0,0,0,0,7756
41423297,"Reggie Willis Transportation Services, LLC",True,CO,39.691420,-105.156062,denver,1,True,0,FL,26.368316,-81.732811,bonita springs,600,2018,0,0,0,1,0,0,0,0,0,0,0,0,3497
41499171,Q Auto Transport LLC,True,CO,38.925208,-104.719354,colorado springs,1,True,0,FL,27.899471,-82.298257,brandon,500,1847,0,0,0,1,0,0,0,0,0,0,0,0,3497
41501877,Nationwide Transport Services LLC,True,CO,37.429896,-107.847702,durango,1,True,0,FL,26.629093,-81.943062,cape coral,780,2165,0,0,0,0,0,0,1,0,0,0,0,0,4259
41503672,Eship Corp,True,CO,39.638475,-104.905946,denver,1,True,0,FL,27.983288,-82.689934,clearwater,600,1875,0,0,0,1,0,0,0,0,0,0,0,0,3497
